Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1590.000,    -0.044762,    -0.068940,     0.001730,
  1590.050,    -0.025992,    -0.032358,    -0.001758,
  1590.100,    -0.001478,     0.003758,    -0.000122,
  1590.150,     0.025023,     0.036722,     0.000051,
  1590.200,     0.047210,     0.060818,     0.000100,
  1590.250,     0.076616,     0.087398,     0.000863,
  1590.300,     0.107269,     0.107026,     0.001006,
  1590.350,     0.134287,     0.126921,     0.003904,
  1590.400,     0.166019,     0.137211,     0.000289,
  1590.450,     0.197611,     0.146189,     0.002353,
  1590.500,     0.229309,     0.148571,     0.002746,
  1590.550,     0.265816,     0.147922,     0.001332,
  1590.600,     0.299400,     0.144196,     0.002109,
  1590.650,     0.332305,     0.133075,    -0.001588,
  1590.700,     0.372639,     0.123636,     0.001623,
  1590.750,     0.405562,     0.108291,    -0.000030,
  1590.800,     0.439405,     0.086235,    -0.000109,
  1590.850,     0.469835,     0.068167,     0.000019,
  1590.900,     0.498028,     0.042312,    -0.000753,
  1590.950,     0.528864,     0.017910,     0.000359,
  1591.000,     0.553140,    -0.009890,    -0.000411,
  1591.050,     0.574332,    -0.041528,     0.000371,
  1591.100,     0.594401,    -0.072983,     0.001216,
  1591.150,     0.608530,    -0.106378,     0.001462,
  1591.200,     0.624491,    -0.145444,     0.001785,
  1591.250,     0.632426,    -0.182438,     0.002439,
  1591.300,     0.639775,    -0.220007,    -0.000320,
  1591.350,     0.641788,    -0.260168,     0.001904,
  1591.400,     0.640344,    -0.302175,     0.001201,
  1591.450,     0.639456,    -0.343312,     0.001438,
  1591.500,     0.631188,    -0.383203,     0.001848,
  1591.550,     0.625625,    -0.421774,     0.001870,
  1591.600,     0.607297,    -0.463156,     0.000733,
  1591.650,     0.594404,    -0.501765,    -0.001042,
  1591.700,     0.576485,    -0.540231,     0.002490,
  1591.750,     0.556417,    -0.574352,    -0.001322,
  1591.800,     0.528006,    -0.609320,     0.000569,
  1591.850,     0.500470,    -0.639689,    -0.000946,
  1591.900,     0.470631,    -0.669676,     0.003347,
  1591.950,     0.445564,    -0.692633,    -0.000539,
  1592.000,     0.408622,    -0.714664,     0.002430,
  1592.050,     0.375010,    -0.736240,     0.001423,
  1592.100,     0.336261,    -0.756595,    -0.001572,
  1592.150,     0.300224,    -0.775647,     0.003661,
  1592.200,     0.264555,    -0.789453,     0.001217,
  1592.250,     0.223282,    -0.810170,     0.000647,
  1592.300,     0.185775,    -0.823961,    -0.000569,
  1592.350,     0.147402,    -0.844216,     0.001524,
  1592.400,     0.109820,    -0.866561,     0.000496,
  1592.450,     0.070338,    -0.889400,     0.000784,
  1592.500,     0.038559,    -0.914718,    -0.000243,
  1592.550,     0.004986,    -0.940135,     0.000314,
  1592.600,    -0.025127,    -0.963436,    -0.000174,
  1592.650,    -0.048836,    -0.980736,    -0.000127,
  1592.700,    -0.073512,    -0.982009,     0.002679,
  1592.750,    -0.092799,    -0.963601,    -0.000021,
  1592.800,    -0.116760,    -0.917532,     0.002280,
  1592.850,    -0.133084,    -0.849515,     0.001067,
  1592.900,    -0.147201,    -0.750218,     0.004341,
  1592.950,    -0.164034,    -0.634393,     0.003843,
  1593.000,    -0.177384,    -0.511822,    -0.000249,
  1593.050,    -0.190920,    -0.398317,     0.000425,
  1593.100,    -0.205285,    -0.303906,     0.002587,
  1593.150,    -0.221536,    -0.234535,     0.001495,
  1593.200,    -0.242453,    -0.191423,     0.002074,
  1593.250,    -0.262906,    -0.167960,     0.001529,
  1593.300,    -0.281951,    -0.170587,     0.002836,
  1593.350,    -0.302966,    -0.176735,     0.000682,
  1593.400,    -0.317440,    -0.197040,     0.001077,
  1593.450,    -0.324075,    -0.223862,     0.001892,
  1593.500,    -0.318995,    -0.249286,    -0.000866,
  1593.550,    -0.298128,    -0.277634,    -0.001296,
  1593.600,    -0.260482,    -0.304435,     0.001329,
  1593.650,    -0.202568,    -0.327070,     0.001827,
  1593.700,    -0.127325,    -0.348608,     0.001964,
  1593.750,    -0.041226,    -0.368129,     0.001232,
  1593.800,     0.047472,    -0.383951,     0.001913,
  1593.850,     0.136071,    -0.395176,     0.003472,
  1593.900,     0.215050,    -0.410087,     0.000149,
  1593.950,     0.273174,    -0.422619,    -0.001739,
  1594.000,     0.313940,    -0.440700,    -0.000183,
  1594.050,     0.331779,    -0.460708,     0.000532,
  1594.100,     0.328096,    -0.481096,    -0.000672,
  1594.150,     0.309357,    -0.495079,     0.000729,
  1594.200,     0.277036,    -0.513177,     0.001949,
  1594.250,     0.241935,    -0.530747,    -0.000261,
  1594.300,     0.197613,    -0.540671,     0.000834,
